ORGNR,DOMAIN NAME,DNSSEC
9.76013263E8,tunkatten.no,Usignert
9.76013263E8,symra.no,Usignert
9.76013263E8,olavhhauge.no,Signert
9.76013263E8,nynorsk-kultursentrum.no,Usignert
9.76013263E8,nynorskleksikon.no,Usignert
9.76013263E8,lurivar.no,Usignert
9.76013263E8,jonfosse.no,Usignert
9.76013263E8,ivar-aasen.no,Usignert
9.76013263E8,ivar-aasentunet.no,Usignert
9.76013263E8,haugesenteret.no,Usignert
9.76013263E8,handlenett.no,Usignert
9.76013263E8,festspela.no,Usignert
9.76013263E8,dialekt.no,Usignert
9.76013263E8,dei-nynorske-festspela.no,Usignert
9.76013263E8,deinynorskefestspela.no,Usignert
9.76013263E8,allkunne.no,Usignert
9.76013263E8,aasentunet.no,Usignert
9.760291E8,xn--bjrnstjerne-hgb.no,Usignert
9.760291E8,bibliotekutvikling.no,Usignert
9.760291E8,visearkivet.no,Usignert
9.760291E8,visekatalogen.no,Usignert
9.760291E8,urn.no,Usignert
9.760291E8,xn--sprkbanken-35a.no,Usignert
9.760291E8,sprakbanken.no,Usignert
9.760291E8,samkataloger.no,Usignert
9.760291E8,pliktavlevering.no,Usignert
9.760291E8,norskjazzarkiv.no,Usignert
9.760291E8,nbdigital.no,Usignert
9.760291E8,nb.no,Usignert
9.760291E8,nasjonalbiblioteket.no,Usignert
9.760291E8,nasjonalbibliografi.no,Usignert
9.760291E8,jazzbasen.no,Usignert
9.760291E8,jazzarkivet.no,Usignert
9.760291E8,issn.no,Usignert
9.760291E8,ismn.no,Usignert
9.760291E8,isbn.no,Usignert
9.760291E8,ibsen.no,Usignert
9.760291E8,hamsun.no,Usignert
9.760291E8,depotbibliotek.no,Usignert
9.760291E8,bokhylla.no,Usignert
9.760291E8,ballader.no,Usignert
9.76112555E8,ghmt.no,Signert
9.76215834E8,skmu.no,Signert
9.76231902E8,kirkestallen.no,Usignert
9.76245156E8,blivertsfamilie.no,Signert
9.76245156E8,opus-alta.no,Usignert
9.76245156E8,opus-vadso.no,Signert
9.76245156E8,lnn.no,Signert
9.76245156E8,landsdelsmusikerne.no,Signert
9.76245156E8,fustudio.no,Usignert
9.76245164E8,finnmarksbiblioteket.no,Usignert
9.76245164E8,kvenskbibliotektjeneste.no,Usignert
9.76245164E8,finnmarksbibliotekene.no,Usignert
9.76245164E8,finnmarksarkivene.no,Usignert
9.76245164E8,ffbutstillinger.no,Usignert
9.76245164E8,finnlitt.no,Usignert
9.76476565E8,xn--sndagisentrum-bnb.no,Signert
9.76476565E8,sondagisentrum.no,Signert
9.76476565E8,stavangerdomkor.no,Signert
9.76476565E8,stavangerkammerkor.no,Signert
9.76476565E8,pikekoret.no,Signert
9.76476565E8,domkirken-musikk.no,Signert
9.76562224E8,kob.no,Usignert
9.76619005E8,bergenfilharmoniske.no,Usignert
9.76619005E8,bergenfil.no,Usignert
9.76619005E8,bergenfilharmonien.no,Usignert
9.76619005E8,harmonien.no,Usignert
9.76619005E8,filharmonien.no,Usignert
9.76634438E8,iua.no,Usignert
9.76634438E8,iuar2.no,Usignert
9.76634438E8,romerike110.no,Signert
9.76634438E8,nrbr.no,Signert
9.76634438E8,akutt-forurensning-region2.no,Usignert
9.76634926E8,pptogot.no,Signert
9.76634934E8,kommunerevisjoniks.no,Usignert
9.76663454E8,bfv.no,Usignert
9.76819896E8,osloberedskapshjem.no,Usignert
9.76819993E8,gulliste.no,Signert
9.76819993E8,oppdaggroruddalen.no,Signert
9.76819993E8,oppdag-groruddalen.no,Signert
9.76819993E8,oppdagroruddalen.no,Signert
9.76819993E8,kvadraturenoslo.no,Usignert
9.76819993E8,kvadraturen-oslo.no,Signert
9.76819993E8,kvadraturen.oslo.no,Signert
9.76819993E8,kvadraturen-i-oslo.no,Signert
9.76819993E8,byantikvaren.no,Usignert
9.7682001E8,begravdeioslo.no,Signert
9.76820037E8,minosloskole.no,Usignert
9.76820037E8,bakkaweb.no,Usignert
9.76820037E8,edvard-munch.vgs.no,Usignert
9.76820037E8,edvardmunch.vgs.no,Usignert
9.76820037E8,munch.vgs.no,Usignert
9.76820037E8,edvardmunchvgs.no,Usignert
9.76820037E8,osloskoletest.no,Usignert
9.76820037E8,osloskolefat.no,Usignert
9.76820037E8,osloskoleutv.no,Usignert
9.76820037E8,osloskole.no,Usignert
9.76820037E8,oslofag.no,Signert
9.76820037E8,skoleplattform.no,Usignert
9.76820037E8,magasine.no,Usignert
9.76820037E8,morell1.no,Usignert
9.76820037E8,bjornholt.vgs.no,Usignert
9.76820037E8,kuben.oslo.no,Usignert
9.76820037E8,kursibedrift.no,Signert
9.76820037E8,velkommenoslo.no,Usignert
9.76820037E8,velkommennorge.no,Usignert
9.76820037E8,utdanningsetaten.no,Usignert
9.76820037E8,ude.oslo.no,Usignert
9.76820037E8,teachfirstnorway.no,Usignert
9.76820037E8,sommerskolenoslo.no,Usignert
9.76820037E8,sommerskolen.no,Usignert
9.76820037E8,skolen.oslo.no,Usignert
9.76820037E8,sk.oslo.no,Usignert
9.76820037E8,oslovo.no,Usignert
9.76820037E8,osloskolemuseum.no,Usignert
9.76820037E8,osloskolene.no,Usignert
9.76820037E8,osloskolen.no,Signert
9.76820037E8,nyvgsoslo.no,Usignert
9.76820037E8,karriereloggen.no,Usignert
9.76820037E8,iup.no,Usignert
9.76820037E8,fyrstikkfabrikken.no,Signert
9.76820037E8,fagskolen.oslo.no,Usignert
9.76820037E8,f21.no,Signert
9.76820037E8,estetikt.no,Usignert
9.76820037E8,connectoslo.no,Usignert
9.76820037E8,romtiltaket.no,Signert
9.76944143E8,oslo-philharmonic-orchestra.no,Signert
9.76944143E8,oslofil.no,Signert
9.76944143E8,oslo-filharmoniske-orkester.no,Signert
9.76944143E8,oslo-filharmonien.no,Signert
9.76944143E8,oslofilharmonien.no,Signert
9.76944143E8,ofo.no,Signert
9.76944143E8,kammerfilharmonien.no,Signert
9.76944143E8,kammer-filharmonien.no,Signert
9.76985451E8,kirkenihalden.no,Usignert
9.76985451E8,kirkenshus.halden.no,Usignert
9.76985486E8,mosskirke.no,Signert
9.76985486E8,jeloykirke.no,Signert
9.76985486E8,moss-jeloykirke.no,Usignert
9.76985516E8,korene.no,Signert
9.76985516E8,tirsdagsforum.no,Signert
9.76985621E8,fredrikstaddomkirke.no,Signert
9.76985664E8,ostrefredrikstadkirke.no,Signert
9.76985672E8,borgemenighet.no,Usignert
9.76985699E8,xn--rolvsykirke-kgb.no,Usignert
9.76985702E8,kirkendin.no,Signert
9.76985702E8,familiemiddag.no,Signert
9.76985753E8,jpvaaler.no,Usignert
9.76985885E8,gjenbruken.no,Signert
9.76985893E8,askimmenighet.no,Usignert
9.76985915E8,mmhb.no,Signert
9.76986008E8,rbuk.no,Signert
9.76986148E8,langhuskirke.no,Signert
9.76986172E8,sorgomsorgfollo.no,Signert
9.7698618E8,nordbykirke.no,Signert
9.76986245E8,drobakkirke.no,Signert
9.76986326E8,okkf.no,Signert
9.76986326E8,ungtre.no,Usignert
9.76986326E8,presteblogg.no,Signert
9.76986326E8,kirkebladet.no,Usignert
9.76986326E8,kirkeblogg.no,Signert
9.76986326E8,kirken-oppegard.no,Usignert
9.76986334E8,tanum-menighet.no,Usignert
9.76986342E8,chus.no,Signert
9.76986342E8,hovik-menighet.no,Usignert
9.76986377E8,grinilund-menighet.no,Usignert
9.76986393E8,helgerud-menighet.no,Usignert
9.76986423E8,13-20.no,Usignert
9.76986423E8,snaroya-menighet.no,Usignert
9.76986423E8,oesteraas-menighet.no,Usignert
9.76986423E8,jar-menighet.no,Usignert
9.76986423E8,baerumkf.no,Usignert
9.76986423E8,baerumkirken.no,Usignert
9.76986431E8,hvasserkirke.no,Signert
9.76986431E8,tjomekirke.no,Signert
9.76986458E8,ostenstadmenighetsbarnehage.no,Signert
9.76986458E8,ostenstadkirke.no,Signert
9.76986466E8,engelsrudbarnehage.no,Usignert
9.76986466E8,askerkirkegard.no,Usignert
9.76986466E8,askeravisen.no,Usignert
9.76986504E8,hofmoen.no,Signert
9.76986563E8,sorumkirke.no,Signert
9.7698666E8,fjellhamarmenighet.no,Signert
9.7698666E8,udlandkirka.no,Usignert
9.7698666E8,skaarermenighet.no,Usignert
9.7698666E8,skaarerkirke.no,Usignert
9.7698666E8,rockmysoul.no,Signert
9.7698666E8,lorenskogmenighet.no,Usignert
9.7698666E8,lorenskogkirke.no,Usignert
9.7698666E8,fjellhamarkirke.no,Usignert
9.76986687E8,kirkekonsert.no,Signert
9.76986687E8,barnekoret.no,Signert
9.76986717E8,skedsmokirkene.no,Usignert
9.76986776E8,hovin-menighet.no,Signert
9.76986784E8,furuset-menighet.no,Signert
9.76986784E8,festivalf.no,Signert
9.76986792E8,kirkerull.no,Signert
9.76986857E8,nesposten.no,Usignert
9.76986857E8,kirkenines.no,Signert
9.76986911E8,alledager.no,Signert
9.76986962E8,kirken.nannestad.no,Usignert
9.7698702E8,gamle-aker-menighet.no,Usignert
9.7698702E8,gamle-aker-kirke.no,Usignert
9.7698702E8,gamle-aker.no,Usignert
9.76987136E8,capellajohannea.no,Signert
9.76987136E8,majorstuakirke.no,Signert
9.76987136E8,majorstuapluss.no,Signert
9.76987144E8,risbladet.no,Signert
9.7698716E8,sagenekirke.no,Usignert
9.76987268E8,tonsenkirke.no,Usignert
9.76987314E8,kampenkirke.no,Signert
9.76987357E8,voksenmenighet.no,Usignert
9.76987357E8,voksen-menighet.no,Usignert
9.76987403E8,nordbergmenighetsbhg.no,Signert
9.76987403E8,nordberg-menighet.no,Usignert
9.76987403E8,nordbergmenighet.no,Usignert
9.769875E8,lambertseterkirke.no,Usignert
9.76987527E8,mortensrud.no,Usignert
9.76987543E8,ljanmenighetsbarnehage.no,Signert
9.76987578E8,klemetsrud.no,Usignert
9.76987578E8,bjorndalsposten.no,Usignert
9.76987586E8,prinsdalsangeri.no,Signert
9.76987594E8,haslum-menighet.no,Usignert
9.76987608E8,suppeblogg.no,Signert
9.76987608E8,vmkirken2011.no,Usignert
9.76987608E8,kirkekonserter.oslo.no,Signert
9.76987608E8,kirkekonserter.no,Signert
9.76987608E8,kirken.oslo.no,Signert
9.76987683E8,kirken-hamar.no,Usignert
9.76987748E8,brumunddalveldre.no,Signert
9.76987772E8,kirken-ringsaker.no,Usignert
9.76987799E8,stangekirke.no,Signert
9.76987799E8,stangemenighet.no,Signert
9.7698781E8,tangenmbh.no,Usignert
9.76988043E8,valerkirken.no,Usignert
9.76988043E8,xn--vlerkirken-15a.no,Usignert
9.76988248E8,kirken.amot.no,Usignert
9.76988329E8,hanestadmenighet.no,Usignert
9.76988485E8,tynsetkirke.no,Usignert
9.7698862E8,kirkekontoret.no,Usignert
9.76988647E8,oppdalkirkeligefellesrad.no,Usignert
9.76988698E8,kirkenmin.no,Signert
9.76988795E8,lomstavechurch.no,Signert
9.76988922E8,kirken.sor-fron.no,Usignert
9.76989112E8,xn--kirkenistretoten-rxb.no,Usignert
9.76989171E8,kirken.lunner.no,Usignert
9.76989287E8,confirmant.no,Signert
9.76989457E8,kulturkyrkjavaldres.no,Usignert
9.76989651E8,konnerudkirke.no,Usignert
9.76989678E8,digc.no,Usignert
9.76989732E8,aassidenmenighetsbarnehage.no,Usignert
9.76989732E8,baltazarbarnehage.no,Signert
9.76989732E8,adventsfestivalen.no,Signert
9.76989732E8,kulturkirkenfjell.no,Signert
9.76989732E8,konnerudmenighetsbarnehage.no,Usignert
9.76989732E8,fjellmenighet.no,Signert
9.76989732E8,fjellkirke.no,Signert
9.76989732E8,bragerneskantori.no,Signert
9.76989732E8,amicusbarnehage.no,Signert
9.7698974E8,singit.no,Usignert
9.7698974E8,glogerfestspillene.no,Usignert
9.7698974E8,gloger.no,Usignert
9.76989813E8,ulleraalkirke.no,Usignert
9.76989813E8,xn--ullerlkirke-18a.no,Usignert
9.76989996E8,kyrkjaihemsedal.no,Signert
9.7699011E8,sigdalkirke.no,Signert
9.76990129E8,krodsherad-menighet.no,Signert
9.76990161E8,modumkirke.no,Signert
9.76990196E8,vestfossenkirke.no,Signert
9.76990242E8,nedreeikerkirken.no,Signert
9.76990242E8,mjondalenkirken.no,Signert
9.76990293E8,lierkf.no,Usignert
9.76990358E8,kirken-hurum.no,Usignert
9.76990609E8,sondreslagen.no,Signert
9.76990625E8,tbgkf.no,Usignert
9.76990625E8,quasimodo.no,Usignert
9.76990676E8,misk.no,Signert
9.76990684E8,larvikkirkemusikk.no,Signert
9.76990684E8,larvikkirke.no,Signert
9.76990706E8,langestrandkirke.no,Signert
9.76990749E8,nansettensing.no,Signert
9.76990749E8,korutengrenser.no,Signert
9.76990749E8,koret-kick.no,Signert
9.76990757E8,tjollingkirke.no,Signert
9.76990757E8,xn--tjllingkirke-wjb.no,Signert
9.76990803E8,bergarbeidskirke.no,Signert
9.76990803E8,bergkirke.no,Signert
9.76990803E8,bergmenighet.no,Signert
9.76990803E8,arbeidskirken.no,Signert
9.76991028E8,cafecomin.no,Signert
9.76991141E8,ostreporsgrunnkirkebygg.no,Signert
9.76991141E8,porsgrunnmenighet.no,Signert
9.76991141E8,klevstrandmenighet.no,Signert
9.76991141E8,eidangermenighet.no,Signert
9.76991141E8,brevikmenighet.no,Signert
9.76991168E8,borgestadkirke.no,Signert
9.76991176E8,gjerpenkirke.no,Signert
9.76991176E8,gjerpen.no,Signert
9.76991222E8,solumkirkene.no,Signert
9.76991249E8,gimsoykirke.no,Usignert
9.76991338E8,notoddenkirke.no,Signert
9.76991338E8,kfn.no,Usignert
9.76991389E8,langesund-menighet.no,Usignert
9.769914E8,sannidalkirke.no,Signert
9.76991427E8,kirkenshus.kragero.no,Usignert
9.76991443E8,kragerokirkene.no,Signert
9.76991524E8,hollaoghelgen.no,Signert
9.76991532E8,lundeprestekontor.no,Usignert
9.76991532E8,lundekirken.no,Signert
9.76991532E8,holla.no,Usignert
9.7699154E8,korskulen.no,Usignert
9.7699154E8,bokyrkje.no,Usignert
9.76991575E8,kirken-sauherad.no,Usignert
9.76991575E8,helsing.no,Usignert
9.76991621E8,rjukankirke.no,Usignert
9.76991729E8,seljordkirke.no,Usignert
9.76991729E8,seljordkyrkje.no,Usignert
9.76992016E8,fmusiden.no,Signert
9.76992016E8,xn--fjreposten-e6a.no,Signert
9.76992016E8,fjaerekammerkor.no,Signert
9.76992016E8,fjaereposten.no,Signert
9.76992059E8,osterhus-barnehage.no,Signert
9.76992059E8,fevik-barnehage.no,Usignert
9.76992083E8,nylibarnehage.no,Signert
9.76992121E8,minising.no,Signert
9.76992148E8,kirkevergen-arendal.no,Signert
9.76992148E8,arendalskirken.no,Signert
9.76992148E8,agderkirken.no,Signert
9.76992261E8,musikkislemmestad.no,Usignert
9.76992407E8,eh-kyrkje.no,Signert
9.7699252E8,vagsbygdmenighet.no,Usignert
9.76992539E8,vugweb.no,Usignert
9.76992539E8,voie-menighet.no,Usignert
9.76992547E8,grimmenighet.no,Signert
9.76992547E8,grimkirke.no,Signert
9.76992555E8,gimletun.no,Signert
9.76992555E8,oddernes.no,Signert
9.76992563E8,lundmenighet.no,Signert
9.76992571E8,haanesmenighet.no,Signert
9.76992598E8,flekkeroymenighet.no,Usignert
9.7699266E8,kirkesenteret.no,Usignert
9.76992679E8,kirketorget.no,Usignert
9.76992709E8,listamenighet.no,Signert
9.76992776E8,gylandmenighet.no,Signert
9.76992806E8,barnestua.no,Signert
9.76992814E8,kirkeskipet.no,Signert
9.76992814E8,kirkebakken.no,Signert
9.76992814E8,folkogkirke.no,Signert
9.76992822E8,finsland-menighet.no,Signert
9.76992822E8,greipstad-menighet.no,Usignert
9.76992849E8,gfm.no,Signert
9.76993012E8,lyngdalkirkesenter.no,Signert
9.76993055E8,menighetssenteret.no,Signert
9.76993055E8,kvinesdalgjestehus.no,Signert
9.76993144E8,ekf.no,Signert
9.76993144E8,eigeroyarbeidskirke.no,Usignert
9.76993152E8,ganddalen-menighet.no,Signert
9.76993152E8,gand.no,Usignert
9.7699316E8,hoylandmenighet.no,Signert
9.7699316E8,hoylandkirke.no,Signert
9.76993179E8,sandnes-menighet.no,Usignert
9.76993187E8,loff1.no,Signert
9.76993241E8,propp.no,Signert
9.76993241E8,johannes-menighet.no,Usignert
9.76993268E8,hillevagkirke.no,Signert
9.76993276E8,hinnakirke.no,Usignert
9.7699333E8,gausel-menighet.no,Usignert
9.76993349E8,imarka.no,Usignert
9.76993349E8,barnehagenhimmelblaa.no,Usignert
9.76993373E8,sunde-menighet.no,Signert
9.76993403E8,stavangercathedral.no,Signert
9.76993403E8,orgelfestival.no,Usignert
9.76993403E8,orgelisentrum.no,Signert
9.76993403E8,kirken.stavanger.no,Usignert
9.76993403E8,kampenmenighet.no,Signert
9.76993454E8,skarebuen.no,Usignert
9.769935E8,bjerkreimkyrkja.no,Signert
9.76993551E8,kleppkyrkje.no,Signert
9.76993586E8,klepp-kirken.no,Signert
9.76993586E8,kleppstasjon.no,Signert
9.76993586E8,fokusweb.no,Signert
9.76993586E8,fok.no,Signert
9.76993594E8,ungkyrkja.no,Usignert
9.76993594E8,brynekyrkja.no,Signert
9.76993616E8,time-kyrkja.no,Usignert
9.76993683E8,tmb-sfo.no,Signert
9.76993683E8,tanangermenighet.no,Signert
9.76993705E8,randabergkirkene.no,Usignert
9.76993748E8,tau-kyrkje.no,Signert
9.76993748E8,strand-kyrkje.no,Signert
9.76993748E8,xn--jrpeland-kyrkje-5tb.no,Signert
9.76993748E8,strand-kirke.no,Signert
9.76993748E8,xn--jrpeland-kirke-qqb.no,Signert
9.76993748E8,tau-kirke.no,Signert
9.76993748E8,xn--jrpeland-menighet-00b.no,Signert
9.76993837E8,suldal-kyrkje.no,Signert
9.76993926E8,rennesoykyrkja.no,Usignert
9.76993934E8,kirkenkvitsoy.no,Usignert
9.76993985E8,soknehuset.no,Usignert
9.76993993E8,tysvaerkirken.no,Usignert
9.76993993E8,tysverkirken.no,Usignert
9.76993993E8,tysverkyrkja.no,Usignert
9.76993993E8,kyrkjaibokn.no,Usignert
9.76993993E8,boknkyrkja.no,Usignert
9.76994E8,xn--vrberedt-j0a.no,Usignert
9.76994167E8,autunnalen.no,Usignert
9.76994167E8,stjakob.no,Usignert
9.76994167E8,ungkatedral.no,Usignert
9.76994167E8,autunnale.no,Usignert
9.76994167E8,johanneskirken.no,Usignert
9.76994167E8,mariakirken.no,Usignert
9.76994167E8,nykirken.no,Usignert
9.76994167E8,bergendomkirkemenighet.no,Usignert
9.76994167E8,bergendomkirke.no,Usignert
9.76994167E8,konfis.no,Usignert
9.76994167E8,kirkemusikkibergen.no,Usignert
9.76994167E8,bergendomkor.no,Usignert
9.76994167E8,barnaskatedral.no,Usignert
9.76994205E8,ndt-lan.no,Signert
9.76994248E8,fyllingsdalenmenighet.no,Signert
9.76994264E8,biskopshavnmenighet.no,Usignert
9.76994264E8,biskopshavn-kirkes-barnehage.no,Usignert
9.76994264E8,biskopshavnbarnehage.no,Usignert
9.76994302E8,aarstadmenighet.no,Usignert
9.76994353E8,soreidekirke.no,Signert
9.76994353E8,xn--sreide-kirke-vjb.no,Usignert
9.76994353E8,xn--sreide-menighet-5tb.no,Usignert
9.76994353E8,soreide-kirke.no,Usignert
9.76994353E8,soreide-menighet.no,Usignert
9.76994388E8,eidsvagkonfirmantene.no,Usignert
9.76994388E8,eidsvagadventure.no,Usignert
9.76994388E8,eidsvagkirke.no,Usignert
9.76994418E8,arnakyrkje.no,Signert
9.76994426E8,ytrearnakyrkje.no,Signert
9.76994434E8,kolumbarium.no,Usignert
9.76994434E8,loddefjordmenighet.no,Signert
9.76994434E8,fanamenighet.no,Signert
9.76994434E8,birkelandmenighet.no,Signert
9.76994434E8,saelenmenighet.no,Signert
9.76994434E8,salhusmenighet.no,Signert
9.76994434E8,landaasmenighet.no,Signert
9.76994434E8,eidsvaagmenighet.no,Signert
9.76994434E8,skjoldmenighet.no,Signert
9.76994434E8,nygaardmenighet.no,Signert
9.76994434E8,laksevaagmenighet.no,Signert
9.76994434E8,bonesmenighet.no,Signert
9.76994434E8,soreidemenighet.no,Signert
9.76994434E8,sandvikenmenighet.no,Signert
9.76994434E8,lovstakksidenmenighet.no,Signert
9.76994434E8,aasanemenighet.no,Signert
9.76994434E8,storetveitmenighet.no,Signert
9.76994434E8,bkf365.no,Usignert
9.76994434E8,akasia.no,Usignert
9.76994434E8,kirkeregnskap.no,Usignert
9.76994434E8,xn--sreidembhg-0cb.no,Usignert
9.76994434E8,rollingmagasine.no,Usignert
9.76994434E8,rebit.no,Usignert
9.76994434E8,paskefest.no,Signert
9.76994434E8,xn--kirkegrd-f0a.no,Usignert
9.76994434E8,xn--kirkegrdene-28a.no,Usignert
9.76994434E8,xn--kirkegrden-65a.no,Usignert
9.76994434E8,kirkegard.no,Usignert
9.76994434E8,kirken.bergen.no,Usignert
9.76994434E8,ytrebygdamenighet.no,Signert
9.76994434E8,gravplass.no,Signert
9.76994434E8,bkf.no,Usignert
9.76994434E8,barnehagerbergen.no,Usignert
9.76994493E8,etnekyrkja.no,Usignert
9.76994574E8,sveiokyrkja.no,Signert
9.76994655E8,kyrkja-stord.no,Usignert
9.76994833E8,kyrkja-kvinnherad.no,Signert
9.76994841E8,jondalkyrkje.no,Signert
9.76994868E8,roldalstavkyrkje.no,Usignert
9.76994892E8,oddakirken.no,Usignert
9.76994957E8,eidfjordkyrkje.no,Signert
9.76995082E8,kyrkjebladet.no,Signert
9.76995155E8,os-sokn.hl.no,Usignert
9.76995201E8,tdagen.no,Usignert
9.76995201E8,t-dagen.no,Usignert
9.76995201E8,k4festivalen.no,Usignert
9.76995201E8,fjellkonfirmant.no,Usignert
9.76995201E8,fjell-kyrkjelyd.no,Usignert
9.76995252E8,tveitkirke.no,Usignert
9.76995252E8,strusshamnkirke.no,Usignert
9.76995252E8,kirken-askoy.no,Usignert
9.76995252E8,herdlakirke.no,Usignert
9.76995252E8,askkirke.no,Usignert
9.76995406E8,melandkyrkja.no,Usignert
9.76995406E8,melandkrk.no,Usignert
9.7699543E8,xn--ygardskyrkjelydane-f4b.no,Usignert
9.76995473E8,melagareinplan.no,Signert
9.76995473E8,kirkeplakat.no,Signert
9.76995473E8,radoysokn.no,Usignert
9.76995473E8,mangerprestegjeld.no,Usignert
9.76995481E8,knarvikkyrkje.no,Signert
9.76995481E8,alversundkammerkor.no,Signert
9.76995481E8,kyrkjekontakten.no,Signert
9.76995562E8,konf2016.no,Signert
9.7699557E8,austrheimkirken.no,Usignert
9.7699557E8,austrheimkyrkja.no,Usignert
9.7699557E8,sokn.no,Usignert
9.76995678E8,sunnivaleia.no,Signert
9.76995678E8,kinnkyrkje.no,Usignert
9.76995678E8,kinnaspelet.no,Signert
9.76996402E8,fordekyrkje.no,Usignert
9.76996518E8,bremangerkyrkja.no,Signert
9.7699686E8,sub-urban.no,Usignert
9.7699686E8,moldekirkegaarder.no,Signert
9.76996895E8,nordlandet-menighetskontor.no,Usignert
9.76996895E8,kirkelandet-kirke.no,Usignert
9.76996933E8,volsdalen.no,Signert
9.76996968E8,tru.no,Usignert
9.76996968E8,kirken-aalesund.no,Usignert
9.76996968E8,kirken-moere.no,Usignert
9.76997085E8,heroy-kyrkje.no,Usignert
9.76997115E8,kulturkyrkjene.no,Usignert
9.76997115E8,festivolda.no,Usignert
9.76997204E8,orstakyrkje.no,Usignert
9.76997301E8,skodjekyrkja.no,Signert
9.76998073E8,smola-kirken.no,Signert
9.76998081E8,hoeggen.no,Signert
9.76998103E8,oratoriekor.no,Signert
9.76998103E8,magnificat.no,Usignert
9.76998103E8,varfrue.no,Usignert
9.76998103E8,orgelfest.no,Signert
9.76998103E8,nidarosdomkor.no,Signert
9.76998103E8,nidarosdomen.no,Usignert
9.76998103E8,nidarosdomensoratoriekor.no,Signert
9.76998103E8,nidarosdomensjentekor.no,Signert
9.76998103E8,jentekor.no,Signert
9.76998146E8,sverresborgkirke.no,Signert
9.76998146E8,kirken.trondheim.no,Usignert
9.76998154E8,shelterweb.no,Signert
9.76998154E8,xn--bysenkirke-25a.no,Signert
9.76998154E8,byasenkirke.no,Signert
9.76998154E8,byaasenkirke.no,Signert
9.76998197E8,strindheimkirke.no,Usignert
9.76998227E8,charlottenlundkirke.no,Signert
9.76998278E8,xn--ttsj-gra.no,Usignert
9.76998278E8,merciful.no,Usignert
9.76998294E8,moholtkrematorium.no,Signert
9.76998294E8,kfit.no,Usignert
9.76998723E8,ungiorkdal.no,Usignert
9.76998723E8,syngmed.no,Usignert
9.76998723E8,orkdalsmenighetene.no,Usignert
9.76998774E8,roroskirke.no,Usignert
9.7699896E8,xn--klbubarnegospel-ylb.no,Usignert
9.76998995E8,selbumenighet.no,Signert
9.76999002E8,kirken.tydal.no,Usignert
9.7699915E8,kirken.namsos.no,Usignert
9.76999177E8,kvalsundkirke.no,Usignert
9.76999177E8,kokelvkirke.no,Usignert
9.76999215E8,stjordalkirken.no,Usignert
9.76999215E8,stjordalskirken.no,Usignert
9.76999215E8,kirken.stjordal.no,Usignert
9.76999274E8,levangerkirke.no,Usignert
9.76999339E8,sikirken.no,Usignert
9.76999681E8,viknamenighet.no,Signert
9.76999754E8,nordlandskatedralen.no,Signert
9.76999754E8,bododomkirke.no,Signert
9.76999789E8,church-chill.no,Signert
9.769998E8,sangskola.no,Signert
9.769998E8,minnefondet.no,Signert
9.769998E8,kirken.bodo.no,Signert
9.769998E8,kin.no,Usignert
9.769998E8,blomsterfondet.no,Signert
9.769998E8,blomsterfond.no,Signert
9.769998E8,biof.no,Signert
9.77000041E8,dolstad.no,Usignert
9.77000181E8,ranakirken.no,Usignert
9.77000238E8,kirkevergene.no,Usignert
9.77000238E8,frivillighetssentralrana.no,Usignert
9.77000378E8,gildeskalkirke.no,Signert
9.77000386E8,kirken.beiarn.no,Signert
9.77000416E8,skulk.no,Usignert
9.77000416E8,saltdalkirken.no,Usignert
9.77000459E8,fauskekirken.no,Usignert
9.77000661E8,kirkeblad.no,Usignert
9.7700075E8,aapenfolkekirke.no,Usignert
9.7700075E8,xn--penfolkekirke-ofb.no,Usignert
9.7700075E8,apenfolkekirke.no,Usignert
9.7700075E8,prost.no,Signert
9.7700075E8,lofotkatedralen.no,Signert
9.77001013E8,kanebogenkirke.no,Signert
9.77001072E8,trondenes.no,Usignert
9.77001072E8,trondenesdagene.no,Usignert
9.77001072E8,paasporav.no,Usignert
9.77001072E8,kiha.no,Usignert
9.77001099E8,elverhoykirke.no,Signert
9.77001161E8,kirken.tromso.no,Usignert
9.77001161E8,xn--hillesy-v1a.no,Signert
9.77001307E8,bardumenighet.no,Usignert
9.77001471E8,lyngensokn.no,Signert
9.77001528E8,kvanangenmenighet.no,Signert
9.77001536E8,kirkearkiv.vardo.no,Usignert
9.77001552E8,kirken.hammerfest.no,Usignert
9.77001595E8,ungdomskantori.no,Usignert
9.77001595E8,nordlyskatedral.no,Signert
9.77001595E8,nordlyskatedral1.no,Signert
9.77001595E8,northernlightcathedral.no,Usignert
9.77001595E8,northernlightscathedral.no,Signert
9.77001595E8,nordlyskatedralenalta.no,Usignert
9.77001595E8,kom-inn.no,Usignert
9.77001609E8,loppamenighet.no,Usignert
9.77001609E8,kirken.loppa.no,Usignert
9.77001706E8,kirken.nordkapp.no,Usignert
9.77027233E8,designkritikk.no,Signert
9.77027233E8,sommerteateret.no,Signert
9.77027233E8,socialdesignresponse.no,Signert
9.77027233E8,khioda.no,Signert
9.77027233E8,designavgang.no,Usignert
9.77027233E8,khiobiblioteket.no,Signert
9.77027233E8,actingfestival.no,Signert
9.77027233E8,osloactingfestival.no,Signert
9.77027233E8,teaterhogskolen.no,Signert
9.77027233E8,statkunst.no,Usignert
9.77027233E8,sommerteatret.no,Signert
9.77027233E8,operahogskolen.no,Signert
9.77027233E8,kunstfag.no,Signert
